i,word,freq,ipa,xsampa
2627,കഥകളി,112,"['k', 'a', 't̪ʰ', 'a', 'k', 'a', 'ɭ', 'i']","['k', 'a', 't_d_h', 'a', 'k', 'a', 'l`', 'i']"
2629,കൈവശം,112,"['k', 'a', 'i̯', 'ʋ', 'a', 'ʃ', 'a', 'm']","['k', 'a', 'i_^', 'P', 'a', 'S', 'a', 'm']"
2630,ജനകീയ,112,"['ɟ', 'a', 'n', 'a', 'k', 'iː', 'j', 'a']","['J\\', 'a', 'n', 'a', 'k', 'i:', 'j', 'a']"
2646,in,111,"['i', 'n']","['i', 'n']"
2649,ഓഫീസർ,111,"['oː', 'f', 'iː', 's', 'a', 'r']","['o:', 'f', 'i:', 's', 'a', 'r']"
2652,തമിഴിൽ,111,"['t̪', 'a', 'm', 'i', 'ɻ', 'i', 'l']","['t_d', 'a', 'm', 'i', 'r\\`', 'i', 'l']"
2653,തുറമുഖം,111,"['t̪', 'u', 'r', 'a', 'm', 'u', 'kʰ', 'a', 'm']","['t_d', 'u', 'r', 'a', 'm', 'u', 'k_h', 'a', 'm']"
2654,നാളിൽ,111,"['n̪', 'aː', 'ɭ', 'i', 'l']","['n_d', 'a:', 'l`', 'i', 'l']"
2669,ആയിരം,110,"['aː', 'j', 'i', 'ɾ', 'a', 'm']","['a:', 'j', 'i', '4', 'a', 'm']"
2670,ആർമി,110,"['aː', 'r', 'm', 'i']","['a:', 'r', 'm', 'i']"
2673,ഒഴികെ,110,"['o', 'ɻ', 'i', 'k', 'e']","['o', 'r\\`', 'i', 'k', 'e']"
2676,കേവലം,110,"['k', 'eː', 'ʋ', 'a', 'l', 'a', 'm']","['k', 'e:', 'P', 'a', 'l', 'a', 'm']"
2680,ജൈവ,110,"['ɟ', 'a', 'i̯', 'ʋ', 'a']","['J\\', 'a', 'i_^', 'P', 'a']"
2686,റാവു,110,"['r', 'aː', 'ʋ', 'u']","['r', 'a:', 'P', 'u']"
2688,വാൽ,110,"['ʋ', 'aː', 'l']","['P', 'a:', 'l']"
2689,സമകാലിക,110,"['s', 'a', 'm', 'a', 'k', 'aː', 'l', 'i', 'k', 'a']","['s', 'a', 'm', 'a', 'k', 'a:', 'l', 'i', 'k', 'a']"
2691,സാമൂതിരി,110,"['s', 'aː', 'm', 'uː', 't̪', 'i', 'ɾ', 'i']","['s', 'a:', 'm', 'u:', 't_d', 'i', '4', 'i']"
2698,ഗവ,109,"['ɡ', 'a', 'ʋ', 'a']","['g', 'a', 'P', 'a']"
2700,ജീവികളുടെ,109,"['ɟ', 'iː', 'ʋ', 'i', 'k', 'a', 'ɭ', 'u', 'ʈ', 'e']","['J\\', 'i:', 'P', 'i', 'k', 'a', 'l`', 'u', 't`', 'e']"
2703,പറയാൻ,109,"['p', 'a', 'r', 'a', 'j', 'aː', 'n']","['p', 'a', 'r', 'a', 'j', 'a:', 'n']"
2707,മേഖലകളിലും,109,"['m', 'eː', 'kʰ', 'a', 'l', 'a', 'k', 'a', 'ɭ', 'i', 'l', 'u', 'm']","['m', 'e:', 'k_h', 'a', 'l', 'a', 'k', 'a', 'l`', 'i', 'l', 'u', 'm']"
2708,രചനകളിൽ,109,"['ɾ', 'a', 't͡ʃ', 'a', 'n', 'a', 'k', 'a', 'ɭ', 'i', 'l']","['4', 'a', 'tS', 'a', 'n', 'a', 'k', 'a', 'l`', 'i', 'l']"
2710,വൺ,109,"['ʋ', 'a', 'ɳ']","['P', 'a', 'n`']"
2723,നിലകളിലും,108,"['n̪', 'i', 'l', 'a', 'k', 'a', 'ɭ', 'i', 'l', 'u', 'm']","['n_d', 'i', 'l', 'a', 'k', 'a', 'l`', 'i', 'l', 'u', 'm']"
2727,മകനായ,108,"['m', 'a', 'k', 'a', 'n', 'aː', 'j', 'a']","['m', 'a', 'k', 'a', 'n', 'a:', 'j', 'a']"
2730,വനിതകളുടെ,108,"['ʋ', 'a', 'n', 'i', 't̪', 'a', 'k', 'a', 'ɭ', 'u', 'ʈ', 'e']","['P', 'a', 'n', 'i', 't_d', 'a', 'k', 'a', 'l`', 'u', 't`', 'e']"
2731,സമര,108,"['s', 'a', 'm', 'a', 'ɾ', 'a']","['s', 'a', 'm', 'a', '4', 'a']"
2737,ആകൃതിയിൽ,107,"['aː', 'k', 'r', 'ɨ', 't̪', 'i', 'j', 'i', 'l']","['a:', 'k', 'r', '1', 't_d', 'i', 'j', 'i', 'l']"
2738,ആശയവിനിമയം,107,"['aː', 'ʃ', 'a', 'j', 'a', 'ʋ', 'i', 'n', 'i', 'm', 'a', 'j', 'a', 'm']","['a:', 'S', 'a', 'j', 'a', 'P', 'i', 'n', 'i', 'm', 'a', 'j', 'a', 'm']"
2741,കാൽ,107,"['k', 'aː', 'l']","['k', 'a:', 'l']"
2743,കൂടുതലായും,107,"['k', 'uː', 'ʈ', 'u', 't̪', 'a', 'l', 'aː', 'j', 'u', 'm']","['k', 'u:', 't`', 'u', 't_d', 'a', 'l', 'a:', 'j', 'u', 'm']"
2746,ചെടിയുടെ,107,"['t͡ʃ', 'e', 'ʈ', 'i', 'j', 'u', 'ʈ', 'e']","['tS', 'e', 't`', 'i', 'j', 'u', 't`', 'e']"
2748,ജീവികൾ,107,"['ɟ', 'iː', 'ʋ', 'i', 'k', 'a', 'ɭ']","['J\\', 'i:', 'P', 'i', 'k', 'a', 'l`']"
2749,നാശം,107,"['n̪', 'aː', 'ʃ', 'a', 'm']","['n_d', 'a:', 'S', 'a', 'm']"
2751,നൽകുക,107,"['n̪', 'a', 'l', 'k', 'u', 'k', 'a']","['n_d', 'a', 'l', 'k', 'u', 'k', 'a']"
2752,പകൽ,107,"['p', 'a', 'k', 'a', 'l']","['p', 'a', 'k', 'a', 'l']"
2760,യുവ,107,"['j', 'u', 'ʋ', 'a']","['j', 'u', 'P', 'a']"
2761,ലേഡി,107,"['l', 'eː', 'ɖ', 'i']","['l', 'e:', 'd`', 'i']"
2762,ലൈൻ,107,"['l', 'a', 'i̯', 'n']","['l', 'a', 'i_^', 'n']"
2763,വയസിൽ,107,"['ʋ', 'a', 'j', 'a', 's', 'i', 'l']","['P', 'a', 'j', 'a', 's', 'i', 'l']"
2765,സമയ,107,"['s', 'a', 'm', 'a', 'j', 'a']","['s', 'a', 'm', 'a', 'j', 'a']"
2768,അവസാനമായി,106,"['a', 'ʋ', 'a', 's', 'aː', 'n', 'a', 'm', 'aː', 'j', 'i']","['a', 'P', 'a', 's', 'a:', 'n', 'a', 'm', 'a:', 'j', 'i']"
2769,അവാർഡുകൾ,106,"['a', 'ʋ', 'aː', 'r', 'ɖ', 'u', 'k', 'a', 'ɭ']","['a', 'P', 'a:', 'r', 'd`', 'u', 'k', 'a', 'l`']"
2772,ഒൻപതാം,106,"['o', 'n', 'p', 'a', 't̪', 'aː', 'm']","['o', 'n', 'p', 'a', 't_d', 'a:', 'm']"
2774,കർഷക,106,"['k', 'a', 'r', 'ʂ', 'a', 'k', 'a']","['k', 'a', 'r', 's`', 'a', 'k', 'a']"
2793,ആവാസ,105,"['aː', 'ʋ', 'aː', 's', 'a']","['a:', 'P', 'a:', 's', 'a']"
2798,കീ,105,"['k', 'iː']","['k', 'i:']"
2800,ഗണപതി,105,"['ɡ', 'a', 'ɳ', 'a', 'p', 'a', 't̪', 'i']","['g', 'a', 'n`', 'a', 'p', 'a', 't_d', 'i']"
2808,വേരുകൾ,105,"['ʋ', 'eː', 'ɾ', 'u', 'k', 'a', 'ɭ']","['P', 'e:', '4', 'u', 'k', 'a', 'l`']"
2810,അറിയാൻ,104,"['a', 'r', 'i', 'j', 'aː', 'n']","['a', 'r', 'i', 'j', 'a:', 'n']"
2815,കാലുകൾ,104,"['k', 'aː', 'l', 'u', 'k', 'a', 'ɭ']","['k', 'a:', 'l', 'u', 'k', 'a', 'l`']"
2825,നായകനായി,104,"['n̪', 'aː', 'j', 'a', 'k', 'a', 'n', 'aː', 'j', 'i']","['n_d', 'a:', 'j', 'a', 'k', 'a', 'n', 'a:', 'j', 'i']"
2826,നാസി,104,"['n̪', 'aː', 's', 'i']","['n_d', 'a:', 's', 'i']"
2836,വീടുകളിൽ,104,"['ʋ', 'iː', 'ʈ', 'u', 'k', 'a', 'ɭ', 'i', 'l']","['P', 'i:', 't`', 'u', 'k', 'a', 'l`', 'i', 'l']"
2840,അനുപാതം,103,"['a', 'n', 'u', 'p', 'aː', 't̪', 'a', 'm']","['a', 'n', 'u', 'p', 'a:', 't_d', 'a', 'm']"
2843,ഒരുതരം,103,"['o', 'ɾ', 'u', 't̪', 'a', 'ɾ', 'a', 'm']","['o', '4', 'u', 't_d', 'a', '4', 'a', 'm']"
2846,ഖനനം,103,"['kʰ', 'a', 'n', 'a', 'n̪', 'a', 'm']","['k_h', 'a', 'n', 'a', 'n_d', 'a', 'm']"
2853,ദിശയിൽ,103,"['d̪', 'i', 'ʃ', 'a', 'j', 'i', 'l']","['d_d', 'i', 'S', 'a', 'j', 'i', 'l']"
2856,നേരിടാൻ,103,"['n̪', 'eː', 'ɾ', 'i', 'ʈ', 'aː', 'n']","['n_d', 'e:', '4', 'i', 't`', 'a:', 'n']"
2859,പുരാതനമായ,103,"['p', 'u', 'ɾ', 'aː', 't̪', 'a', 'n', 'a', 'm', 'aː', 'j', 'a']","['p', 'u', '4', 'a:', 't_d', 'a', 'n', 'a', 'm', 'a:', 'j', 'a']"
2860,പൈതൃക,103,"['p', 'a', 'i̯', 't̪', 'r', 'ɨ', 'k', 'a']","['p', 'a', 'i_^', 't_d', 'r', '1', 'k', 'a']"
2863,വേറെ,103,"['ʋ', 'eː', 'r', 'e']","['P', 'e:', 'r', 'e']"
2864,വൈകാതെ,103,"['ʋ', 'a', 'i̯', 'k', 'aː', 't̪', 'e']","['P', 'a', 'i_^', 'k', 'a:', 't_d', 'e']"
2866,അതിരുകൾ,102,"['a', 't̪', 'i', 'ɾ', 'u', 'k', 'a', 'ɭ']","['a', 't_d', 'i', '4', 'u', 'k', 'a', 'l`']"
2867,അതീവ,102,"['a', 't̪', 'iː', 'ʋ', 'a']","['a', 't_d', 'i:', 'P', 'a']"
2868,ആലേഖനം,102,"['aː', 'l', 'eː', 'kʰ', 'a', 'n', 'a', 'm']","['a:', 'l', 'e:', 'k_h', 'a', 'n', 'a', 'm']"
2869,ഇതിനകം,102,"['i', 't̪', 'i', 'n', 'a', 'k', 'a', 'm']","['i', 't_d', 'i', 'n', 'a', 'k', 'a', 'm']"
2875,ഖുർആൻ,102,"['kʰ', 'u', 'r', 'aː', 'n']","['k_h', 'u', 'r', 'a:', 'n']"
2888,രാജാവിനെ,102,"['ɾ', 'aː', 'ɟ', 'aː', 'ʋ', 'i', 'n', 'e']","['4', 'a:', 'J\\', 'a:', 'P', 'i', 'n', 'e']"
2900,ഓഫീസിൽ,101,"['oː', 'f', 'iː', 's', 'i', 'l']","['o:', 'f', 'i:', 's', 'i', 'l']"
2902,കരയിൽ,101,"['k', 'a', 'ɾ', 'a', 'j', 'i', 'l']","['k', 'a', '4', 'a', 'j', 'i', 'l']"
2903,കളുടെ,101,"['k', 'a', 'ɭ', 'u', 'ʈ', 'e']","['k', 'a', 'l`', 'u', 't`', 'e']"
2904,കഴിവുകൾ,101,"['k', 'a', 'ɻ', 'i', 'ʋ', 'u', 'k', 'a', 'ɭ']","['k', 'a', 'r\\`', 'i', 'P', 'u', 'k', 'a', 'l`']"
2908,ചലനം,101,"['t͡ʃ', 'a', 'l', 'a', 'n', 'a', 'm']","['tS', 'a', 'l', 'a', 'n', 'a', 'm']"
2909,ചെടികൾ,101,"['t͡ʃ', 'e', 'ʈ', 'i', 'k', 'a', 'ɭ']","['tS', 'e', 't`', 'i', 'k', 'a', 'l`']"
2915,മതി,101,"['m', 'a', 't̪', 'i']","['m', 'a', 't_d', 'i']"
2916,മലബാറിലെ,101,"['m', 'a', 'l', 'a', 'b', 'aː', 'r', 'i', 'l', 'e']","['m', 'a', 'l', 'a', 'b', 'a:', 'r', 'i', 'l', 'e']"
2918,മീഡിയ,101,"['m', 'iː', 'ɖ', 'i', 'j', 'a']","['m', 'i:', 'd`', 'i', 'j', 'a']"
2919,മുതലേ,101,"['m', 'u', 't̪', 'a', 'l', 'eː']","['m', 'u', 't_d', 'a', 'l', 'e:']"
2920,വംശനാശം,101,"['ʋ', 'a', 'm', 'ʃ', 'a', 'n', 'aː', 'ʃ', 'a', 'm']","['P', 'a', 'm', 'S', 'a', 'n', 'a:', 'S', 'a', 'm']"
2925,സിനിമകൾ,101,"['s', 'i', 'n', 'i', 'm', 'a', 'k', 'a', 'ɭ']","['s', 'i', 'n', 'i', 'm', 'a', 'k', 'a', 'l`']"
2926,സൂഫി,101,"['s', 'uː', 'f', 'i']","['s', 'u:', 'f', 'i']"
2933,ഗവേഷകർ,100,"['ɡ', 'a', 'ʋ', 'eː', 'ʂ', 'a', 'k', 'a', 'r']","['g', 'a', 'P', 'e:', 's`', 'a', 'k', 'a', 'r']"
2947,വേളയിൽ,100,"['ʋ', 'eː', 'ɭ', 'a', 'j', 'i', 'l']","['P', 'e:', 'l`', 'a', 'j', 'i', 'l']"
2949,സമയവും,100,"['s', 'a', 'm', 'a', 'j', 'a', 'ʋ', 'u', 'm']","['s', 'a', 'm', 'a', 'j', 'a', 'P', 'u', 'm']"
2952,ഹൈ,100,"['ɦ', 'a', 'i̯']","['h\\', 'a', 'i_^']"
2953,അതിവേഗം,99,"['a', 't̪', 'i', 'ʋ', 'eː', 'ɡ', 'a', 'm']","['a', 't_d', 'i', 'P', 'e:', 'g', 'a', 'm']"
2954,ആന,99,"['aː', 'n', 'a']","['a:', 'n', 'a']"
2955,ഇതും,99,"['i', 't̪', 'u', 'm']","['i', 't_d', 'u', 'm']"
2959,കാണുകയും,99,"['k', 'aː', 'ɳ', 'u', 'k', 'a', 'j', 'u', 'm']","['k', 'a:', 'n`', 'u', 'k', 'a', 'j', 'u', 'm']"
2963,ചിറകുകൾ,99,"['t͡ʃ', 'i', 'r', 'a', 'k', 'u', 'k', 'a', 'ɭ']","['tS', 'i', 'r', 'a', 'k', 'u', 'k', 'a', 'l`']"
2965,ഡെൽഹി,99,"['ɖ', 'e', 'l', 'ɦ', 'i']","['d`', 'e', 'l', 'h\\', 'i']"
2972,നേരം,99,"['n̪', 'eː', 'ɾ', 'a', 'm']","['n_d', 'e:', '4', 'a', 'm']"
2989,വിശദമായി,99,"['ʋ', 'i', 'ʃ', 'a', 'd̪', 'a', 'm', 'aː', 'j', 'i']","['P', 'i', 'S', 'a', 'd_d', 'a', 'm', 'a:', 'j', 'i']"
2994,അതിൻറെ,98,"['a', 't̪', 'i', 'n', 'r', 'e']","['a', 't_d', 'i', 'n', 'r', 'e']"
2997,കേരളാ,98,"['k', 'eː', 'ɾ', 'a', 'ɭ', 'aː']","['k', 'e:', '4', 'a', 'l`', 'a:']"
2998,ഡേ,98,"['ɖ', 'eː']","['d`', 'e:']"
3007,മുകൾ,98,"['m', 'u', 'k', 'a', 'ɭ']","['m', 'u', 'k', 'a', 'l`']"
3022,ഉറവിടം,97,"['u', 'r', 'a', 'ʋ', 'i', 'ʈ', 'a', 'm']","['u', 'r', 'a', 'P', 'i', 't`', 'a', 'm']"
3026,കഥയും,97,"['k', 'a', 't̪ʰ', 'a', 'j', 'u', 'm']","['k', 'a', 't_d_h', 'a', 'j', 'u', 'm']"
3034,ജനുവരിയിൽ,97,"['ɟ', 'a', 'n', 'u', 'ʋ', 'a', 'ɾ', 'i', 'j', 'i', 'l']","['J\\', 'a', 'n', 'u', 'P', 'a', '4', 'i', 'j', 'i', 'l']"
3038,പൂർണ,97,"['p', 'uː', 'r', 'ɳ', 'a']","['p', 'u:', 'r', 'n`', 'a']"
3043,മകളായ,97,"['m', 'a', 'k', 'a', 'ɭ', 'aː', 'j', 'a']","['m', 'a', 'k', 'a', 'l`', 'a:', 'j', 'a']"
3048,സീസൺ,97,"['s', 'iː', 's', 'a', 'ɳ']","['s', 'i:', 's', 'a', 'n`']"
3049,സൈനികർ,97,"['s', 'a', 'i̯', 'n', 'i', 'k', 'a', 'r']","['s', 'a', 'i_^', 'n', 'i', 'k', 'a', 'r']"
3054,ഇതിനിടയിൽ,96,"['i', 't̪', 'i', 'n', 'i', 'ʈ', 'a', 'j', 'i', 'l']","['i', 't_d', 'i', 'n', 'i', 't`', 'a', 'j', 'i', 'l']"
3061,കനാൽ,96,"['k', 'a', 'n', 'aː', 'l']","['k', 'a', 'n', 'a:', 'l']"
3074,പിതാവായ,96,"['p', 'i', 't̪', 'aː', 'ʋ', 'aː', 'j', 'a']","['p', 'i', 't_d', 'a:', 'P', 'a:', 'j', 'a']"
3082,മെഡിസിൻ,96,"['m', 'e', 'ɖ', 'i', 's', 'i', 'n']","['m', 'e', 'd`', 'i', 's', 'i', 'n']"
3085,ലാൽ,96,"['l', 'aː', 'l']","['l', 'a:', 'l']"
3088,അംഗവും,95,"['a', 'm', 'ɡ', 'a', 'ʋ', 'u', 'm']","['a', 'm', 'g', 'a', 'P', 'u', 'm']"
3089,അതിനായി,95,"['a', 't̪', 'i', 'n', 'aː', 'j', 'i']","['a', 't_d', 'i', 'n', 'a:', 'j', 'i']"
3098,കാണും,95,"['k', 'aː', 'ɳ', 'u', 'm']","['k', 'a:', 'n`', 'u', 'm']"
3101,ജാവ,95,"['ɟ', 'aː', 'ʋ', 'a']","['J\\', 'a:', 'P', 'a']"
3102,ജൂണിൽ,95,"['ɟ', 'uː', 'ɳ', 'i', 'l']","['J\\', 'u:', 'n`', 'i', 'l']"
3111,ഫൈനൽ,95,"['f', 'a', 'i̯', 'n', 'a', 'l']","['f', 'a', 'i_^', 'n', 'a', 'l']"
3113,മലയാളി,95,"['m', 'a', 'l', 'a', 'j', 'aː', 'ɭ', 'i']","['m', 'a', 'l', 'a', 'j', 'a:', 'l`', 'i']"
3127,അരി,94,"['a', 'ɾ', 'i']","['a', '4', 'i']"
3141,ജൂത,94,"['ɟ', 'uː', 't̪', 'a']","['J\\', 'u:', 't_d', 'a']"
3145,തലയിൽ,94,"['t̪', 'a', 'l', 'a', 'j', 'i', 'l']","['t_d', 'a', 'l', 'a', 'j', 'i', 'l']"
3160,a,93,['a'],['a']
3162,ആകൃതി,93,"['aː', 'k', 'r', 'ɨ', 't̪', 'i']","['a:', 'k', 'r', '1', 't_d', 'i']"
3165,ഒരാളുടെ,93,"['o', 'ɾ', 'aː', 'ɭ', 'u', 'ʈ', 'e']","['o', '4', 'a:', 'l`', 'u', 't`', 'e']"
3167,കനേഡിയൻ,93,"['k', 'a', 'n', 'eː', 'ɖ', 'i', 'j', 'a', 'n']","['k', 'a', 'n', 'e:', 'd`', 'i', 'j', 'a', 'n']"
3169,കേരളീയ,93,"['k', 'eː', 'ɾ', 'a', 'ɭ', 'iː', 'j', 'a']","['k', 'e:', '4', 'a', 'l`', 'i:', 'j', 'a']"
3181,മേഖലകൾ,93,"['m', 'eː', 'kʰ', 'a', 'l', 'a', 'k', 'a', 'ɭ']","['m', 'e:', 'k_h', 'a', 'l', 'a', 'k', 'a', 'l`']"
3184,രാജി,93,"['ɾ', 'aː', 'ɟ', 'i']","['4', 'a:', 'J\\', 'i']"
3189,സവിശേഷമായ,93,"['s', 'a', 'ʋ', 'i', 'ʃ', 'eː', 'ʂ', 'a', 'm', 'aː', 'j', 'a']","['s', 'a', 'P', 'i', 'S', 'e:', 's`', 'a', 'm', 'a:', 'j', 'a']"
3191,ാം,93,"['aː', 'm']","['a:', 'm']"
3192,അര,92,"['a', 'ɾ', 'a']","['a', '4', 'a']"
3214,തീരദേശ,92,"['t̪', 'iː', 'ɾ', 'a', 'd̪', 'eː', 'ʃ', 'a']","['t_d', 'i:', '4', 'a', 'd_d', 'e:', 'S', 'a']"
3218,നിലവാരം,92,"['n̪', 'i', 'l', 'a', 'ʋ', 'aː', 'ɾ', 'a', 'm']","['n_d', 'i', 'l', 'a', 'P', 'a:', '4', 'a', 'm']"
3236,സൂചന,92,"['s', 'uː', 't͡ʃ', 'a', 'n', 'a']","['s', 'u:', 'tS', 'a', 'n', 'a']"
3248,തുടരാൻ,91,"['t̪', 'u', 'ʈ', 'a', 'ɾ', 'aː', 'n']","['t_d', 'u', 't`', 'a', '4', 'a:', 'n']"
3254,പനി,91,"['p', 'a', 'n', 'i']","['p', 'a', 'n', 'i']"
3255,പരാതി,91,"['p', 'a', 'ɾ', 'aː', 't̪', 'i']","['p', 'a', '4', 'a:', 't_d', 'i']"
3256,പറയും,91,"['p', 'a', 'r', 'a', 'j', 'u', 'm']","['p', 'a', 'r', 'a', 'j', 'u', 'm']"
3261,മാഗസിൻ,91,"['m', 'aː', 'ɡ', 'a', 's', 'i', 'n']","['m', 'a:', 'g', 'a', 's', 'i', 'n']"
3262,മുകളിലെ,91,"['m', 'u', 'k', 'a', 'ɭ', 'i', 'l', 'e']","['m', 'u', 'k', 'a', 'l`', 'i', 'l', 'e']"
3264,റേ,91,"['r', 'eː']","['r', 'e:']"
3265,ലൂയി,91,"['l', 'uː', 'j', 'i']","['l', 'u:', 'j', 'i']"
3267,വാലി,91,"['ʋ', 'aː', 'l', 'i']","['P', 'a:', 'l', 'i']"
3268,വിശദീകരണം,91,"['ʋ', 'i', 'ʃ', 'a', 'd̪', 'iː', 'k', 'a', 'ɾ', 'a', 'ɳ', 'a', 'm']","['P', 'i', 'S', 'a', 'd_d', 'i:', 'k', 'a', '4', 'a', 'n`', 'a', 'm']"
3271,സഹ,91,"['s', 'a', 'ɦ', 'a']","['s', 'a', 'h\\', 'a']"
3272,ഹൈവേ,91,"['ɦ', 'a', 'i̯', 'ʋ', 'eː']","['h\\', 'a', 'i_^', 'P', 'e:']"
3274,അകലം,90,"['a', 'k', 'a', 'l', 'a', 'm']","['a', 'k', 'a', 'l', 'a', 'm']"
3276,അതിലൂടെ,90,"['a', 't̪', 'i', 'l', 'uː', 'ʈ', 'e']","['a', 't_d', 'i', 'l', 'u:', 't`', 'e']"
3290,ചൂഷണം,90,"['t͡ʃ', 'uː', 'ʂ', 'a', 'ɳ', 'a', 'm']","['tS', 'u:', 's`', 'a', 'n`', 'a', 'm']"
3292,തലമുറ,90,"['t̪', 'a', 'l', 'a', 'm', 'u', 'r', 'a']","['t_d', 'a', 'l', 'a', 'm', 'u', 'r', 'a']"
3293,തെലുഗു,90,"['t̪', 'e', 'l', 'u', 'ɡ', 'u']","['t_d', 'e', 'l', 'u', 'g', 'u']"
3294,ദിവാൻ,90,"['d̪', 'i', 'ʋ', 'aː', 'n']","['d_d', 'i', 'P', 'a:', 'n']"
3299,പൂരം,90,"['p', 'uː', 'ɾ', 'a', 'm']","['p', 'u:', '4', 'a', 'm']"
3304,രാജാവായി,90,"['ɾ', 'aː', 'ɟ', 'aː', 'ʋ', 'aː', 'j', 'i']","['4', 'a:', 'J\\', 'a:', 'P', 'a:', 'j', 'i']"
3318,ഇതുമൂലം,89,"['i', 't̪', 'u', 'm', 'uː', 'l', 'a', 'm']","['i', 't_d', 'u', 'm', 'u:', 'l', 'a', 'm']"
3321,ഒഴുകി,89,"['o', 'ɻ', 'u', 'k', 'i']","['o', 'r\\`', 'u', 'k', 'i']"
3322,കവിതകളും,89,"['k', 'a', 'ʋ', 'i', 't̪', 'a', 'k', 'a', 'ɭ', 'u', 'm']","['k', 'a', 'P', 'i', 't_d', 'a', 'k', 'a', 'l`', 'u', 'm']"
3324,കുറയുകയും,89,"['k', 'u', 'r', 'a', 'j', 'u', 'k', 'a', 'j', 'u', 'm']","['k', 'u', 'r', 'a', 'j', 'u', 'k', 'a', 'j', 'u', 'm']"
3327,ടീമിനെ,89,"['ʈ', 'iː', 'm', 'i', 'n', 'e']","['t`', 'i:', 'm', 'i', 'n', 'e']"
3330,ദാനം,89,"['d̪', 'aː', 'n', 'a', 'm']","['d_d', 'a:', 'n', 'a', 'm']"
3332,നെ,89,"['n̪', 'e']","['n_d', 'e']"
3336,പരിപാടിയിൽ,89,"['p', 'a', 'ɾ', 'i', 'p', 'aː', 'ʈ', 'i', 'j', 'i', 'l']","['p', 'a', '4', 'i', 'p', 'a:', 't`', 'i', 'j', 'i', 'l']"
3345,വക,89,"['ʋ', 'a', 'k', 'a']","['P', 'a', 'k', 'a']"
3359,കഥകളും,88,"['k', 'a', 't̪ʰ', 'a', 'k', 'a', 'ɭ', 'u', 'm']","['k', 'a', 't_d_h', 'a', 'k', 'a', 'l`', 'u', 'm']"
3361,കൈകൾ,88,"['k', 'a', 'i̯', 'k', 'a', 'ɭ']","['k', 'a', 'i_^', 'k', 'a', 'l`']"
3362,കൈമാറി,88,"['k', 'a', 'i̯', 'm', 'aː', 'r', 'i']","['k', 'a', 'i_^', 'm', 'a:', 'r', 'i']"
3371,നീതി,88,"['n̪', 'iː', 't̪', 'i']","['n_d', 'i:', 't_d', 'i']"
3373,പതിനാലാം,88,"['p', 'a', 't̪', 'i', 'n', 'aː', 'l', 'aː', 'm']","['p', 'a', 't_d', 'i', 'n', 'a:', 'l', 'a:', 'm']"
3374,പാതയിൽ,88,"['p', 'aː', 't̪', 'a', 'j', 'i', 'l']","['p', 'a:', 't_d', 'a', 'j', 'i', 'l']"
3379,ഫൈൻ,88,"['f', 'a', 'i̯', 'n']","['f', 'a', 'i_^', 'n']"
3383,രേഖ,88,"['ɾ', 'eː', 'kʰ', 'a']","['4', 'e:', 'k_h', 'a']"
3384,റ,88,"['r', 'a']","['r', 'a']"
3385,റിവർ,88,"['r', 'i', 'ʋ', 'a', 'r']","['r', 'i', 'P', 'a', 'r']"
3390,വിദൂര,88,"['ʋ', 'i', 'd̪', 'uː', 'ɾ', 'a']","['P', 'i', 'd_d', 'u:', '4', 'a']"
3391,വിപണനം,88,"['ʋ', 'i', 'p', 'a', 'ɳ', 'a', 'n', 'a', 'm']","['P', 'i', 'p', 'a', 'n`', 'a', 'n', 'a', 'm']"
3397,അതി,87,"['a', 't̪', 'i']","['a', 't_d', 'i']"
3398,അതുവരെ,87,"['a', 't̪', 'u', 'ʋ', 'a', 'ɾ', 'e']","['a', 't_d', 'u', 'P', 'a', '4', 'e']"
3404,ഇതിനുശേഷം,87,"['i', 't̪', 'i', 'n', 'u', 'ʃ', 'eː', 'ʂ', 'a', 'm']","['i', 't_d', 'i', 'n', 'u', 'S', 'e:', 's`', 'a', 'm']"
3411,കടം,87,"['k', 'a', 'ʈ', 'a', 'm']","['k', 'a', 't`', 'a', 'm']"
3414,കാൻസർ,87,"['k', 'aː', 'n', 's', 'a', 'r']","['k', 'a:', 'n', 's', 'a', 'r']"
3423,നടപടി,87,"['n̪', 'a', 'ʈ', 'a', 'p', 'a', 'ʈ', 'i']","['n_d', 'a', 't`', 'a', 'p', 'a', 't`', 'i']"
3427,നിർണായക,87,"['n̪', 'i', 'r', 'ɳ', 'aː', 'j', 'a', 'k', 'a']","['n_d', 'i', 'r', 'n`', 'a:', 'j', 'a', 'k', 'a']"
3433,മകനും,87,"['m', 'a', 'k', 'a', 'n', 'u', 'm']","['m', 'a', 'k', 'a', 'n', 'u', 'm']"
3435,മുഖേന,87,"['m', 'u', 'kʰ', 'eː', 'n', 'a']","['m', 'u', 'k_h', 'e:', 'n', 'a']"
3436,രംഗം,87,"['ɾ', 'a', 'm', 'ɡ', 'a', 'm']","['4', 'a', 'm', 'g', 'a', 'm']"
3437,വംശീയ,87,"['ʋ', 'a', 'm', 'ʃ', 'iː', 'j', 'a']","['P', 'a', 'm', 'S', 'i:', 'j', 'a']"
3438,വനിത,87,"['ʋ', 'a', 'n', 'i', 't̪', 'a']","['P', 'a', 'n', 'i', 't_d', 'a']"
3443,സവിശേഷ,87,"['s', 'a', 'ʋ', 'i', 'ʃ', 'eː', 'ʂ', 'a']","['s', 'a', 'P', 'i', 'S', 'e:', 's`', 'a']"
