i,word,freq,ipa,xsampa
5879,цасан,32,"['t͡sʰ', 'a', 's', 'a', 'n']","['ts_h', 'a', 's', 'a', 'n']"
5880,цахилгааны,32,"['t͡sʰ', 'a', 'x', 'i', 'ɮ', 'ɡ', 'aː', 'n', 'iː']","['ts_h', 'a', 'x', 'i', 'K\\', 'g', 'a:', 'n', 'i:']"
5881,цолоор,32,"['t͡sʰ', 'ɔ', 'ɮ', 'ɔː', 'r']","['ts_h', 'O', 'K\\', 'O:', 'r']"
5882,чартын,32,"['t͡ʃʰ', 'a', 'r', 'tʰ', 'iː', 'n']","['tS_h', 'a', 'r', 't_h', 'i:', 'n']"
5883,чих,32,"['t͡ʃʰ', 'i', 'x']","['tS_h', 'i', 'x']"
5884,чөлөөлж,32,"['t͡ʃʰ', 'o', 'ɮ', 'oː', 'ɮ', 't͡ʃ']","['tS_h', 'o', 'K\\', 'o:', 'K\\', 'tS']"
5885,шалгадаг,32,"['ʃ', 'a', 'ɮ', 'ɡ', 'a', 't', 'a', 'ɡ']","['S', 'a', 'K\\', 'g', 'a', 't', 'a', 'g']"
5886,шим,32,"['ʃ', 'i', 'm']","['S', 'i', 'm']"
5887,шимт,32,"['ʃ', 'i', 'm', 'tʰ']","['S', 'i', 'm', 't_h']"
5888,шинэчлэх,32,"['ʃ', 'i', 'n', 'ɛ', 't͡ʃʰ', 'ɮ', 'ɛ', 'x']","['S', 'i', 'n', 'E', 'tS_h', 'K\\', 'E', 'x']"
5890,шүд,32,"['ʃ', 'u', 't']","['S', 'u', 't']"
5891,шүүмжлэгчид,32,"['ʃ', 'uː', 'm', 't͡ʃ', 'ɮ', 'ɛ', 'ɡ', 't͡ʃʰ', 'i', 't']","['S', 'u:', 'm', 'tS', 'K\\', 'E', 'g', 'tS_h', 'i', 't']"
5894,язгуурын,32,"['j', 'a', 't͡s', 'ɡ', 'ʊː', 'r', 'iː', 'n']","['j', 'a', 'ts', 'g', 'U:', 'r', 'i:', 'n']"
5895,ялгагдах,32,"['j', 'a', 'ɮ', 'ɡ', 'a', 'ɡ', 't', 'a', 'x']","['j', 'a', 'K\\', 'g', 'a', 'g', 't', 'a', 'x']"
5896,үзэгдэх,32,"['u', 't͡s', 'ɛ', 'ɡ', 't', 'ɛ', 'x']","['u', 'ts', 'E', 'g', 't', 'E', 'x']"
5898,үзүүлбэр,32,"['u', 't͡s', 'uː', 'ɮ', 'p', 'ɛ', 'r']","['u', 'ts', 'u:', 'K\\', 'p', 'E', 'r']"
5899,үзүүлэв,32,"['u', 't͡s', 'uː', 'ɮ', 'ɛ', 'w']","['u', 'ts', 'u:', 'K\\', 'E', 'w']"
5900,үлдэнэ,32,"['u', 'ɮ', 't', 'ɛ', 'n', 'ɛ']","['u', 'K\\', 't', 'E', 'n', 'E']"
5902,үнэр,32,"['u', 'n', 'ɛ', 'r']","['u', 'n', 'E', 'r']"
5903,өлсгөлөн,32,"['o', 'ɮ', 's', 'ɡ', 'o', 'ɮ', 'o', 'n']","['o', 'K\\', 's', 'g', 'o', 'K\\', 'o', 'n']"
5904,өр,32,"['o', 'r']","['o', 'r']"
5905,өргөтгөх,32,"['o', 'r', 'ɡ', 'o', 'tʰ', 'ɡ', 'o', 'x']","['o', 'r', 'g', 'o', 't_h', 'g', 'o', 'x']"
5906,өргөөнд,32,"['o', 'r', 'ɡ', 'oː', 'n', 't']","['o', 'r', 'g', 'o:', 'n', 't']"
5916,server,31,"['s', 'e', 'r', 'v', 'e', 'r']","['s', 'e', 'r', 'v', 'e', 'r']"
5917,Анна,31,"['a', 'n', 'n', 'a']","['a', 'n', 'n', 'a']"
5918,Бела,31,"['pʲ', 'i', 'ɮ', 'a']","[""p'"", 'i', 'K\\', 'a']"
5919,Да,31,"['t', 'a']","['t', 'a']"
5920,Дорноговь,31,"['t', 'ɔ', 'r', 'n', 'ɔ', 'ɡ', 'ɔ', 'wʲ']","['t', 'O', 'r', 'n', 'O', 'g', 'O', ""w'""]"
5921,Дотроо,31,"['t', 'ɔ', 'tʰ', 'r', 'ɔː']","['t', 'O', 't_h', 'r', 'O:']"
5922,Зэв,31,"['t͡s', 'ɛ', 'w']","['ts', 'E', 'w']"
5923,Компьютерын,31,"['kʰ', 'ɔ', 'm', 'pʰʲ', 'j', 'u', 'tʰʲ', 'i', 'r', 'iː', 'n']","['k_h', 'O', 'm', ""p_h'"", 'j', 'u', ""t_h'"", 'i', 'r', 'i:', 'n']"
5924,Манчестер,31,"['m', 'a', 'n', 't͡ʃʰ', 'j', 'i', 's', 'tʰʲ', 'i', 'r']","['m', 'a', 'n', 'tS_h', 'j', 'i', 's', ""t_h'"", 'i', 'r']"
5926,Нуурын,31,"['n', 'ʊː', 'r', 'iː', 'n']","['n', 'U:', 'r', 'i:', 'n']"
5928,Сүхбаатарын,31,"['s', 'u', 'x', 'p', 'aː', 'tʰ', 'a', 'r', 'iː', 'n']","['s', 'u', 'x', 'p', 'a:', 't_h', 'a', 'r', 'i:', 'n']"
5929,Т,31,['tʰ'],['t_h']
5930,Тангуд,31,"['tʰ', 'a', 'n', 'ɡ', 'ʊ', 't']","['t_h', 'a', 'n', 'g', 'U', 't']"
5931,Туул,31,"['tʰ', 'ʊː', 'ɮ']","['t_h', 'U:', 'K\\']"
5932,Физик,31,"['f', 'i', 't͡s', 'i', 'kʰ']","['f', 'i', 'ts', 'i', 'k_h']"
5933,Хувьсгалт,31,"['x', 'ʊ', 'wʲ', 's', 'ɡ', 'a', 'ɮ', 'tʰ']","['x', 'U', ""w'"", 's', 'g', 'a', 'K\\', 't_h']"
5935,Цэнхэр,31,"['t͡sʰ', 'ɛ', 'n', 'x', 'ɛ', 'r']","['ts_h', 'E', 'n', 'x', 'E', 'r']"
5936,авиа,31,"['a', 'w', 'i', 'a']","['a', 'w', 'i', 'a']"
5937,авсны,31,"['a', 'w', 's', 'n', 'iː']","['a', 'w', 's', 'n', 'i:']"
5938,агуулагдаж,31,"['a', 'ɡ', 'ʊː', 'ɮ', 'a', 'ɡ', 't', 'a', 't͡ʃ']","['a', 'g', 'U:', 'K\\', 'a', 'g', 't', 'a', 'tS']"
5939,ажлаас,31,"['a', 't͡ʃ', 'ɮ', 'aː', 's']","['a', 'tS', 'K\\', 'a:', 's']"
5940,амжилтаа,31,"['a', 'm', 't͡ʃ', 'i', 'ɮ', 'tʰ', 'aː']","['a', 'm', 'tS', 'i', 'K\\', 't_h', 'a:']"
5941,амьтныг,31,"['a', 'mʲ', 'tʰ', 'n', 'iː', 'ɡ']","['a', ""m'"", 't_h', 'n', 'i:', 'g']"
5942,анхныхаа,31,"['a', 'n', 'x', 'n', 'iː', 'x', 'aː']","['a', 'n', 'x', 'n', 'i:', 'x', 'a:']"
5945,барилдаанд,31,"['p', 'a', 'r', 'i', 'ɮ', 't', 'aː', 'n', 't']","['p', 'a', 'r', 'i', 'K\\', 't', 'a:', 'n', 't']"
5946,барихад,31,"['p', 'a', 'r', 'i', 'x', 'a', 't']","['p', 'a', 'r', 'i', 'x', 'a', 't']"
5947,бичихэд,31,"['p', 'i', 't͡ʃʰ', 'i', 'x', 'ɛ', 't']","['p', 'i', 'tS_h', 'i', 'x', 'E', 't']"
5948,бодлын,31,"['p', 'ɔ', 't', 'ɮ', 'iː', 'n']","['p', 'O', 't', 'K\\', 'i:', 'n']"
5949,боловсролыг,31,"['p', 'ɔ', 'ɮ', 'ɔ', 'w', 's', 'r', 'ɔ', 'ɮ', 'iː', 'ɡ']","['p', 'O', 'K\\', 'O', 'w', 's', 'r', 'O', 'K\\', 'i:', 'g']"
5950,болсоор,31,"['p', 'ɔ', 'ɮ', 's', 'ɔː', 'r']","['p', 'O', 'K\\', 's', 'O:', 'r']"
5952,бууруулж,31,"['p', 'ʊː', 'r', 'ʊː', 'ɮ', 't͡ʃ']","['p', 'U:', 'r', 'U:', 'K\\', 'tS']"
5953,буусан,31,"['p', 'ʊː', 's', 'a', 'n']","['p', 'U:', 's', 'a', 'n']"
5954,буцсан,31,"['p', 'ʊ', 't͡sʰ', 's', 'a', 'n']","['p', 'U', 'ts_h', 's', 'a', 'n']"
5955,бүрдүүлнэ,31,"['p', 'u', 'r', 't', 'uː', 'ɮ', 'n', 'ɛ']","['p', 'u', 'r', 't', 'u:', 'K\\', 'n', 'E']"
5956,бүрдүүлсэн,31,"['p', 'u', 'r', 't', 'uː', 'ɮ', 's', 'ɛ', 'n']","['p', 'u', 'r', 't', 'u:', 'K\\', 's', 'E', 'n']"
5958,гаргаад,31,"['ɡ', 'a', 'r', 'ɡ', 'aː', 't']","['g', 'a', 'r', 'g', 'a:', 't']"
5959,гардуулах,31,"['ɡ', 'a', 'r', 't', 'ʊː', 'ɮ', 'a', 'x']","['g', 'a', 'r', 't', 'U:', 'K\\', 'a', 'x']"
5961,гоолыг,31,"['ɡ', 'ɔː', 'ɮ', 'iː', 'ɡ']","['g', 'O:', 'K\\', 'i:', 'g']"
5965,давтан,31,"['t', 'a', 'w', 'tʰ', 'a', 'n']","['t', 'a', 'w', 't_h', 'a', 'n']"
5966,дэгдсэн,31,"['t', 'ɛ', 'ɡ', 't', 's', 'ɛ', 'n']","['t', 'E', 'g', 't', 's', 'E', 'n']"
5967,дэмжсэн,31,"['t', 'ɛ', 'm', 't͡ʃ', 's', 'ɛ', 'n']","['t', 'E', 'm', 'tS', 's', 'E', 'n']"
5968,дүүс,31,"['t', 'uː', 's']","['t', 'u:', 's']"
5969,залгамжилсан,31,"['t͡s', 'a', 'ɮ', 'ɡ', 'a', 'm', 't͡ʃ', 'i', 'ɮ', 's', 'a', 'n']","['ts', 'a', 'K\\', 'g', 'a', 'm', 'tS', 'i', 'K\\', 's', 'a', 'n']"
5970,замаас,31,"['t͡s', 'a', 'm', 'aː', 's']","['ts', 'a', 'm', 'a:', 's']"
5971,зарлажээ,31,"['t͡s', 'a', 'r', 'ɮ', 'a', 't͡ʃ', 'ɛː']","['ts', 'a', 'r', 'K\\', 'a', 'tS', 'E:']"
5972,зарцуулсан,31,"['t͡s', 'a', 'r', 't͡sʰ', 'ʊː', 'ɮ', 's', 'a', 'n']","['ts', 'a', 'r', 'ts_h', 'U:', 'K\\', 's', 'a', 'n']"
5973,захад,31,"['t͡s', 'a', 'x', 'a', 't']","['ts', 'a', 'x', 'a', 't']"
5974,захиалга,31,"['t͡s', 'a', 'x', 'i', 'a', 'ɮ', 'ɡ', 'a']","['ts', 'a', 'x', 'i', 'a', 'K\\', 'g', 'a']"
5975,зэргэлдээ,31,"['t͡s', 'ɛ', 'r', 'ɡ', 'ɛ', 'ɮ', 't', 'ɛː']","['ts', 'E', 'r', 'g', 'E', 'K\\', 't', 'E:']"
5977,ихдээ,31,"['i', 'x', 't', 'ɛː']","['i', 'x', 't', 'E:']"
5978,лог,31,"['ɮ', 'ɔ', 'ɡ']","['K\\', 'O', 'g']"
5979,массын,31,"['m', 'a', 's', 's', 'iː', 'n']","['m', 'a', 's', 's', 'i:', 'n']"
5980,машинаар,31,"['m', 'a', 'ʃ', 'i', 'n', 'aː', 'r']","['m', 'a', 'S', 'i', 'n', 'a:', 'r']"
5981,метал,31,"['mʲ', 'i', 'tʰ', 'a', 'ɮ']","[""m'"", 'i', 't_h', 'a', 'K\\']"
5984,нараар,31,"['n', 'a', 'r', 'aː', 'r']","['n', 'a', 'r', 'a:', 'r']"
5985,нэвт,31,"['n', 'ɛ', 'w', 'tʰ']","['n', 'E', 'w', 't_h']"
5986,нэмэгдэнэ,31,"['n', 'ɛ', 'm', 'ɛ', 'ɡ', 't', 'ɛ', 'n', 'ɛ']","['n', 'E', 'm', 'E', 'g', 't', 'E', 'n', 'E']"
5987,нэрлэгджээ,31,"['n', 'ɛ', 'r', 'ɮ', 'ɛ', 'ɡ', 't', 't͡ʃ', 'ɛː']","['n', 'E', 'r', 'K\\', 'E', 'g', 't', 'tS', 'E:']"
5989,нүсэр,31,"['n', 'u', 's', 'ɛ', 'r']","['n', 'u', 's', 'E', 'r']"
5991,омог,31,"['ɔ', 'm', 'ɔ', 'ɡ']","['O', 'm', 'O', 'g']"
5992,орлоо,31,"['ɔ', 'r', 'ɮ', 'ɔː']","['O', 'r', 'K\\', 'O:']"
5993,оролцов,31,"['ɔ', 'r', 'ɔ', 'ɮ', 't͡sʰ', 'ɔ', 'w']","['O', 'r', 'O', 'K\\', 'ts_h', 'O', 'w']"
5994,оруулалтын,31,"['ɔ', 'r', 'ʊː', 'ɮ', 'a', 'ɮ', 'tʰ', 'iː', 'n']","['O', 'r', 'U:', 'K\\', 'a', 'K\\', 't_h', 'i:', 'n']"
5995,програмуудыг,31,"['pʰ', 'r', 'ɔ', 'ɡ', 'r', 'a', 'm', 'ʊː', 't', 'iː', 'ɡ']","['p_h', 'r', 'O', 'g', 'r', 'a', 'm', 'U:', 't', 'i:', 'g']"
5996,процесст,31,"['pʰ', 'r', 'ɔ', 't͡sʰ', 'j', 'i', 's', 's', 'tʰ']","['p_h', 'r', 'O', 'ts_h', 'j', 'i', 's', 's', 't_h']"
5997,санаж,31,"['s', 'a', 'n', 'a', 't͡ʃ']","['s', 'a', 'n', 'a', 'tS']"
5998,спортод,31,"['s', 'pʰ', 'ɔ', 'r', 'tʰ', 'ɔ', 't']","['s', 'p_h', 'O', 'r', 't_h', 'O', 't']"
5999,сургах,31,"['s', 'ʊ', 'r', 'ɡ', 'a', 'x']","['s', 'U', 'r', 'g', 'a', 'x']"
6000,сурталчилгаа,31,"['s', 'ʊ', 'r', 'tʰ', 'a', 'ɮ', 't͡ʃʰ', 'i', 'ɮ', 'ɡ', 'aː']","['s', 'U', 'r', 't_h', 'a', 'K\\', 'tS_h', 'i', 'K\\', 'g', 'a:']"
6005,талбарыг,31,"['tʰ', 'a', 'ɮ', 'p', 'a', 'r', 'iː', 'ɡ']","['t_h', 'a', 'K\\', 'p', 'a', 'r', 'i:', 'g']"
6006,талуудын,31,"['tʰ', 'a', 'ɮ', 'ʊː', 't', 'iː', 'n']","['t_h', 'a', 'K\\', 'U:', 't', 'i:', 'n']"
6007,тарианы,31,"['tʰ', 'a', 'r', 'i', 'a', 'n', 'iː']","['t_h', 'a', 'r', 'i', 'a', 'n', 'i:']"
6008,тас,31,"['tʰ', 'a', 's']","['t_h', 'a', 's']"
6009,тахил,31,"['tʰ', 'a', 'x', 'i', 'ɮ']","['t_h', 'a', 'x', 'i', 'K\\']"
6010,тогтооход,31,"['tʰ', 'ɔ', 'ɡ', 'tʰ', 'ɔː', 'x', 'ɔ', 't']","['t_h', 'O', 'g', 't_h', 'O:', 'x', 'O', 't']"
6013,тосгоны,31,"['tʰ', 'ɔ', 's', 'ɡ', 'ɔ', 'n', 'iː']","['t_h', 'O', 's', 'g', 'O', 'n', 'i:']"
6014,тохирч,31,"['tʰ', 'ɔ', 'x', 'i', 'r', 't͡ʃʰ']","['t_h', 'O', 'x', 'i', 'r', 'tS_h']"
6015,тэмцэлд,31,"['tʰ', 'ɛ', 'm', 't͡sʰ', 'ɛ', 'ɮ', 't']","['t_h', 'E', 'm', 'ts_h', 'E', 'K\\', 't']"
6016,тэмцээнүүдэд,31,"['tʰ', 'ɛ', 'm', 't͡sʰ', 'ɛː', 'n', 'uː', 't', 'ɛ', 't']","['t_h', 'E', 'm', 'ts_h', 'E:', 'n', 'u:', 't', 'E', 't']"
6017,төвлөрч,31,"['tʰ', 'o', 'w', 'ɮ', 'o', 'r', 't͡ʃʰ']","['t_h', 'o', 'w', 'K\\', 'o', 'r', 'tS_h']"
6018,төрт,31,"['tʰ', 'o', 'r', 'tʰ']","['t_h', 'o', 'r', 't_h']"
6019,ураг,31,"['ʊ', 'r', 'a', 'ɡ']","['U', 'r', 'a', 'g']"
6020,урган,31,"['ʊ', 'r', 'ɡ', 'a', 'n']","['U', 'r', 'g', 'a', 'n']"
6021,урсгалд,31,"['ʊ', 'r', 's', 'ɡ', 'a', 'ɮ', 't']","['U', 'r', 's', 'g', 'a', 'K\\', 't']"
6022,хаягуудыг,31,"['x', 'a', 'j', 'ɡ', 'ʊː', 't', 'iː', 'ɡ']","['x', 'a', 'j', 'g', 'U:', 't', 'i:', 'g']"
6024,хожиж,31,"['x', 'ɔ', 't͡ʃ', 'i', 't͡ʃ']","['x', 'O', 'tS', 'i', 'tS']"
6025,хооллоно,31,"['x', 'ɔː', 'ɮ', 'ɮ', 'ɔ', 'n', 'ɔ']","['x', 'O:', 'K\\', 'K\\', 'O', 'n', 'O']"
6026,хучигдсан,31,"['x', 'ʊ', 't͡ʃʰ', 'i', 'ɡ', 't', 's', 'a', 'n']","['x', 'U', 'tS_h', 'i', 'g', 't', 's', 'a', 'n']"
6027,хэвээрээ,31,"['x', 'ɛ', 'w', 'ɛː', 'r', 'ɛː']","['x', 'E', 'w', 'E:', 'r', 'E:']"
6028,хязгаарлалт,31,"['xʲ', 'a', 't͡s', 'ɡ', 'aː', 'r', 'ɮ', 'a', 'ɮ', 'tʰ']","[""x'"", 'a', 'ts', 'g', 'a:', 'r', 'K\\', 'a', 'K\\', 't_h']"
6030,хүнээр,31,"['x', 'u', 'n', 'ɛː', 'r']","['x', 'u', 'n', 'E:', 'r']"
6033,хөгжөөн,31,"['x', 'o', 'ɡ', 't͡ʃ', 'oː', 'n']","['x', 'o', 'g', 'tS', 'o:', 'n']"
6034,цонх,31,"['t͡sʰ', 'ɔ', 'n', 'x']","['ts_h', 'O', 'n', 'x']"
6037,чинээлэг,31,"['t͡ʃʰ', 'i', 'n', 'ɛː', 'ɮ', 'ɛ', 'ɡ']","['tS_h', 'i', 'n', 'E:', 'K\\', 'E', 'g']"
6038,чуулга,31,"['t͡ʃʰ', 'ʊː', 'ɮ', 'ɡ', 'a']","['tS_h', 'U:', 'K\\', 'g', 'a']"
6039,шаардлагын,31,"['ʃ', 'aː', 'r', 't', 'ɮ', 'a', 'ɡ', 'iː', 'n']","['S', 'a:', 'r', 't', 'K\\', 'a', 'g', 'i:', 'n']"
6040,шаталсан,31,"['ʃ', 'a', 'tʰ', 'a', 'ɮ', 's', 'a', 'n']","['S', 'a', 't_h', 'a', 'K\\', 's', 'a', 'n']"
6041,шатыг,31,"['ʃ', 'a', 'tʰ', 'iː', 'ɡ']","['S', 'a', 't_h', 'i:', 'g']"
6044,шувууны,31,"['ʃ', 'ʊ', 'w', 'ʊː', 'n', 'iː']","['S', 'U', 'w', 'U:', 'n', 'i:']"
6045,шуугиан,31,"['ʃ', 'ʊː', 'ɡ', 'i', 'a', 'n']","['S', 'U:', 'g', 'i', 'a', 'n']"
6050,эхээс,31,"['ɛ', 'x', 'ɛː', 's']","['E', 'x', 'E:', 's']"
6062,Албани,30,"['a', 'ɮ', 'p', 'a', 'n', 'i']","['a', 'K\\', 'p', 'a', 'n', 'i']"
6063,Англид,30,"['a', 'n', 'ɡ', 'ɮ', 'i', 't']","['a', 'n', 'g', 'K\\', 'i', 't']"
6064,Арал,30,"['a', 'r', 'a', 'ɮ']","['a', 'r', 'a', 'K\\']"
6065,Афины,30,"['a', 'f', 'i', 'n', 'iː']","['a', 'f', 'i', 'n', 'i:']"
6066,Багш,30,"['p', 'a', 'ɡ', 'ʃ']","['p', 'a', 'g', 'S']"
6067,Бээжинд,30,"['p', 'ɛː', 't͡ʃ', 'i', 'n', 't']","['p', 'E:', 'tS', 'i', 'n', 't']"
6068,Галт,30,"['ɡ', 'a', 'ɮ', 'tʰ']","['g', 'a', 'K\\', 't_h']"
6069,Говь,30,"['ɡ', 'ɔ', 'wʲ']","['g', 'O', ""w'""]"
6071,Дон,30,"['t', 'ɔ', 'n']","['t', 'O', 'n']"
6072,Дорнодын,30,"['t', 'ɔ', 'r', 'n', 'ɔ', 't', 'iː', 'n']","['t', 'O', 'r', 'n', 'O', 't', 'i:', 'n']"
6073,Дэн,30,"['t', 'ɛ', 'n']","['t', 'E', 'n']"
6077,Компьютер,30,"['kʰ', 'ɔ', 'm', 'pʰʲ', 'j', 'u', 'tʰʲ', 'i', 'r']","['k_h', 'O', 'm', ""p_h'"", 'j', 'u', ""t_h'"", 'i', 'r']"
6079,Нью,30,"['nʲ', 'j', 'u']","[""n'"", 'j', 'u']"
6080,Олимпын,30,"['ɔ', 'ɮ', 'i', 'm', 'pʰ', 'iː', 'n']","['O', 'K\\', 'i', 'm', 'p_h', 'i:', 'n']"
6081,Парис,30,"['pʰ', 'a', 'r', 'i', 's']","['p_h', 'a', 'r', 'i', 's']"
6082,Парк,30,"['pʰ', 'a', 'r', 'kʰ']","['p_h', 'a', 'r', 'k_h']"
6083,Судлаачид,30,"['s', 'ʊ', 't', 'ɮ', 'aː', 't͡ʃʰ', 'i', 't']","['s', 'U', 't', 'K\\', 'a:', 'tS_h', 'i', 't']"
6084,Томоохон,30,"['tʰ', 'ɔ', 'm', 'ɔː', 'x', 'ɔ', 'n']","['t_h', 'O', 'm', 'O:', 'x', 'O', 'n']"
6086,Төр,30,"['tʰ', 'o', 'r']","['t_h', 'o', 'r']"
6087,Ухааны,30,"['ʊ', 'x', 'aː', 'n', 'iː']","['U', 'x', 'a:', 'n', 'i:']"
6089,Хьюстон,30,"['xʲ', 'j', 'u', 's', 'tʰ', 'ɔ', 'n']","[""x'"", 'j', 'u', 's', 't_h', 'O', 'n']"
6090,Хятадыг,30,"['xʲ', 'a', 'tʰ', 'a', 't', 'iː', 'ɡ']","[""x'"", 'a', 't_h', 'a', 't', 'i:', 'g']"
6091,Хүлэгү,30,"['x', 'u', 'ɮ', 'ɛ', 'ɡ', 'u']","['x', 'u', 'K\\', 'E', 'g', 'u']"
6094,автономит,30,"['a', 'w', 'tʰ', 'ɔ', 'n', 'ɔ', 'm', 'i', 'tʰ']","['a', 'w', 't_h', 'O', 'n', 'O', 'm', 'i', 't_h']"
6095,агуулагддаг,30,"['a', 'ɡ', 'ʊː', 'ɮ', 'a', 'ɡ', 't', 't', 'a', 'ɡ']","['a', 'g', 'U:', 'K\\', 'a', 'g', 't', 't', 'a', 'g']"
6096,академи,30,"['a', 'kʰ', 'a', 'tʲ', 'i', 'm', 'i']","['a', 'k_h', 'a', ""t'"", 'i', 'm', 'i']"
6098,амжилтаар,30,"['a', 'm', 't͡ʃ', 'i', 'ɮ', 'tʰ', 'aː', 'r']","['a', 'm', 'tS', 'i', 'K\\', 't_h', 'a:', 'r']"
6099,амжилтаараа,30,"['a', 'm', 't͡ʃ', 'i', 'ɮ', 'tʰ', 'aː', 'r', 'aː']","['a', 'm', 'tS', 'i', 'K\\', 't_h', 'a:', 'r', 'a:']"
6103,баривчлан,30,"['p', 'a', 'r', 'i', 'w', 't͡ʃʰ', 'ɮ', 'a', 'n']","['p', 'a', 'r', 'i', 'w', 'tS_h', 'K\\', 'a', 'n']"
6104,барилыг,30,"['p', 'a', 'r', 'i', 'ɮ', 'iː', 'ɡ']","['p', 'a', 'r', 'i', 'K\\', 'i:', 'g']"
6105,баримтууд,30,"['p', 'a', 'r', 'i', 'm', 'tʰ', 'ʊː', 't']","['p', 'a', 'r', 'i', 'm', 't_h', 'U:', 't']"
6106,боловсруулахад,30,"['p', 'ɔ', 'ɮ', 'ɔ', 'w', 's', 'r', 'ʊː', 'ɮ', 'a', 'x', 'a', 't']","['p', 'O', 'K\\', 'O', 'w', 's', 'r', 'U:', 'K\\', 'a', 'x', 'a', 't']"
6107,борооны,30,"['p', 'ɔ', 'r', 'ɔː', 'n', 'iː']","['p', 'O', 'r', 'O:', 'n', 'i:']"
6108,босогчдын,30,"['p', 'ɔ', 's', 'ɔ', 'ɡ', 't͡ʃʰ', 't', 'iː', 'n']","['p', 'O', 's', 'O', 'g', 'tS_h', 't', 'i:', 'n']"
6109,бунхан,30,"['p', 'ʊ', 'n', 'x', 'a', 'n']","['p', 'U', 'n', 'x', 'a', 'n']"
6110,бүлгүүд,30,"['p', 'u', 'ɮ', 'ɡ', 'uː', 't']","['p', 'u', 'K\\', 'g', 'u:', 't']"
6111,бүтээдэг,30,"['p', 'u', 'tʰ', 'ɛː', 't', 'ɛ', 'ɡ']","['p', 'u', 't_h', 'E:', 't', 'E', 'g']"
6113,гаж,30,"['ɡ', 'a', 't͡ʃ']","['g', 'a', 'tS']"
6114,гаргахаар,30,"['ɡ', 'a', 'r', 'ɡ', 'a', 'x', 'aː', 'r']","['g', 'a', 'r', 'g', 'a', 'x', 'a:', 'r']"
6118,давхаргад,30,"['t', 'a', 'w', 'x', 'a', 'r', 'ɡ', 'a', 't']","['t', 'a', 'w', 'x', 'a', 'r', 'g', 'a', 't']"
6120,дарамт,30,"['t', 'a', 'r', 'a', 'm', 'tʰ']","['t', 'a', 'r', 'a', 'm', 't_h']"
6121,дарс,30,"['t', 'a', 'r', 's']","['t', 'a', 'r', 's']"
6122,довтолсон,30,"['t', 'ɔ', 'w', 'tʰ', 'ɔ', 'ɮ', 's', 'ɔ', 'n']","['t', 'O', 'w', 't_h', 'O', 'K\\', 's', 'O', 'n']"
6124,дэвшин,30,"['t', 'ɛ', 'w', 'ʃ', 'i', 'n']","['t', 'E', 'w', 'S', 'i', 'n']"
6125,залгамжлах,30,"['t͡s', 'a', 'ɮ', 'ɡ', 'a', 'm', 't͡ʃ', 'ɮ', 'a', 'x']","['ts', 'a', 'K\\', 'g', 'a', 'm', 'tS', 'K\\', 'a', 'x']"
6126,зарц,30,"['t͡s', 'a', 'r', 't͡sʰ']","['ts', 'a', 'r', 'ts_h']"
6127,зохиолууд,30,"['t͡s', 'ɔ', 'x', 'i', 'ɔ', 'ɮ', 'ʊː', 't']","['ts', 'O', 'x', 'i', 'O', 'K\\', 'U:', 't']"
6128,зугтан,30,"['t͡s', 'ʊ', 'ɡ', 'tʰ', 'a', 'n']","['ts', 'U', 'g', 't_h', 'a', 'n']"
6129,зургууд,30,"['t͡s', 'ʊ', 'r', 'ɡ', 'ʊː', 't']","['ts', 'U', 'r', 'g', 'U:', 't']"
6130,зүүсэн,30,"['t͡s', 'uː', 's', 'ɛ', 'n']","['ts', 'u:', 's', 'E', 'n']"
6131,идэвхит,30,"['i', 't', 'ɛ', 'w', 'x', 'i', 'tʰ']","['i', 't', 'E', 'w', 'x', 'i', 't_h']"
6133,илтгэл,30,"['i', 'ɮ', 'tʰ', 'ɡ', 'ɛ', 'ɮ']","['i', 'K\\', 't_h', 'g', 'E', 'K\\']"
6134,илтгэх,30,"['i', 'ɮ', 'tʰ', 'ɡ', 'ɛ', 'x']","['i', 'K\\', 't_h', 'g', 'E', 'x']"
6135,ионы,30,"['i', 'ɔ', 'n', 'iː']","['i', 'O', 'n', 'i:']"
6136,ихсэж,30,"['i', 'x', 's', 'ɛ', 't͡ʃ']","['i', 'x', 's', 'E', 'tS']"
6137,клип,30,"['kʰ', 'ɮ', 'i', 'pʰ']","['k_h', 'K\\', 'i', 'p_h']"
6138,макро,30,"['m', 'a', 'kʰ', 'r', 'ɔ']","['m', 'a', 'k_h', 'r', 'O']"
6139,металлын,30,"['mʲ', 'i', 'tʰ', 'a', 'ɮ', 'ɮ', 'iː', 'n']","[""m'"", 'i', 't_h', 'a', 'K\\', 'K\\', 'i:', 'n']"
6140,микро,30,"['m', 'i', 'kʰ', 'r', 'ɔ']","['m', 'i', 'k_h', 'r', 'O']"
6141,модуль,30,"['m', 'ɔ', 't', 'ʊ', 'ɮʲ']","['m', 'O', 't', 'U', ""K\\'""]"
6146,нян,30,"['nʲ', 'a', 'n']","[""n'"", 'a', 'n']"
6147,нүүлгэн,30,"['n', 'uː', 'ɮ', 'ɡ', 'ɛ', 'n']","['n', 'u:', 'K\\', 'g', 'E', 'n']"
6149,олзлогдсон,30,"['ɔ', 'ɮ', 't͡s', 'ɮ', 'ɔ', 'ɡ', 't', 's', 'ɔ', 'n']","['O', 'K\\', 'ts', 'K\\', 'O', 'g', 't', 's', 'O', 'n']"
